start,end,score
00:41:45,00:41:47,0.988,MNT
00:41:49,00:41:51,0.992,MNT
00:41:52,00:41:54,0.996,MNT
00:41:56,00:41:58,0.973,MNT
00:41:59,00:42:01,0.98,MNT
00:42:03,00:42:05,0.969,MNT
00:42:07,00:42:09,0.996,MNT
00:42:10,00:42:12,0.992,MNT
00:42:14,00:42:16,0.992,MNT
00:42:17,00:42:19,0.996,MNT
00:42:21,00:42:23,0.996,MNT
00:42:25,00:42:27,0.973,MNT
00:42:28,00:42:30,0.996,MNT
00:42:32,00:42:34,0.996,MNT
00:42:35,00:42:37,0.996,MNT
00:42:39,00:42:41,0.996,MNT
00:42:42,00:42:44,0.996,MNT
00:42:46,00:42:48,0.992,MNT
00:42:50,00:42:52,0.977,MNT
00:42:53,00:42:55,0.984,MNT
00:42:57,00:42:59,0.996,MNT
00:43:00,00:43:02,0.996,MNT
00:43:04,00:43:06,0.988,MNT
00:43:08,00:43:10,0.996,MNT
00:43:11,00:43:13,0.992,MNT
00:43:15,00:43:17,0.961,MNT
00:43:18,00:43:20,0.988,MNT
00:43:22,00:43:24,0.996,MNT
00:43:25,00:43:27,0.996,MNT
00:43:29,00:43:31,0.992,MNT
00:43:33,00:43:35,0.996,MNT
00:43:36,00:43:38,0.996,MNT
00:43:40,00:43:42,0.996,MNT
00:43:43,00:43:45,0.996,MNT
00:43:47,00:43:49,0.992,MNT
00:43:51,00:43:53,0.996,MNT
00:43:54,00:43:56,0.996,MNT
00:43:58,00:44:00,0.992,MNT
00:44:01,00:44:03,0.984,MNT
00:44:05,00:44:07,0.996,MNT
00:44:08,00:44:10,0.98,MNT
00:44:12,00:44:14,0.992,MNT
00:44:16,00:44:18,0.0,Noise
00:44:19,00:44:21,0.0,Noise
00:44:23,00:44:25,0.0,Noise
00:44:26,00:44:28,0.0,Noise
00:44:30,00:44:32,0.0,Noise
00:44:34,00:44:36,0.0,Noise
00:44:37,00:44:39,0.0,Noise
00:44:41,00:44:43,0.0,Noise
00:44:44,00:44:46,0.0,Noise
00:44:48,00:44:50,0.0,Noise
00:44:51,00:44:53,0.0,Noise
00:44:55,00:44:57,0.0,Noise
00:44:59,00:45:01,0.0,Noise
00:45:02,00:45:04,0.0,Noise
00:45:06,00:45:08,0.0,Noise
00:45:09,00:45:11,0.0,Noise
00:45:13,00:45:15,0.0,Noise
00:45:17,00:45:19,0.0,Noise
00:45:20,00:45:22,0.0,Noise
00:45:24,00:45:26,0.0,Noise
00:45:27,00:45:29,0.0,Noise
00:45:31,00:45:33,0.0,Noise
00:45:34,00:45:36,0.0,Noise
00:45:38,00:45:40,0.0,Noise
00:45:42,00:45:44,0.0,Noise
00:45:45,00:45:47,0.0,Noise
00:45:49,00:45:51,0.0,Noise
00:45:52,00:45:54,0.0,Noise
00:45:56,00:45:58,0.0,Noise
00:46:00,00:46:02,0.004,Noise
00:46:03,00:46:05,0.0,Noise
00:46:07,00:46:09,0.0,Noise
00:46:10,00:46:12,0.0,Noise
00:46:14,00:46:16,0.031,Noise
00:46:18,00:46:19,0.824,ENT
00:46:21,00:46:23,0.586,ENT
00:46:25,00:46:27,0.996,ENT
00:46:28,00:46:30,0.836,ENT
00:46:32,00:46:34,0.59,ENT
00:46:35,00:46:37,0.996,ENT
00:46:39,00:46:41,0.625,ENT
00:46:43,00:46:45,0.773,ENT
00:46:46,00:46:48,0.988,ENT
00:46:50,00:46:52,0.988,ENT
00:46:53,00:46:55,0.996,ENT
00:46:57,00:46:59,0.961,ENT
00:47:01,00:47:02,0.773,ENT
00:47:04,00:47:06,0.988,ENT
00:47:08,00:47:10,0.109,ENT
00:47:11,00:47:13,0.02,ENT
00:47:15,00:47:17,0.996,ENT
00:47:18,00:47:20,0.926,ENT
00:47:22,00:47:24,0.816,ENT
00:47:26,00:47:28,0.961,ENT
00:47:29,00:47:31,0.176,ENT
00:47:33,00:47:35,0.953,ENT
00:47:36,00:47:38,0.992,ENT
00:47:40,00:47:42,0.969,ENT
00:47:44,00:47:45,0.969,ENT
00:47:47,00:47:49,0.949,ENT
00:47:51,00:47:53,0.262,ENT
00:47:54,00:47:56,0.953,ENT
00:47:58,00:48:00,0.984,ENT
00:48:01,00:48:03,0.039,ENT
00:48:05,00:48:07,0.824,ENT
00:48:09,00:48:11,0.996,ENT
00:48:12,00:48:14,0.945,ENT
00:48:16,00:48:18,0.238,ENT
00:48:19,00:48:21,0.008,ENT
00:48:23,00:48:25,0.367,ENT
00:48:27,00:48:28,0.77,ENT
00:48:30,00:48:32,0.004,ENT
00:48:34,00:48:36,0.141,ENT
00:48:37,00:48:39,0.848,ENT
00:48:41,00:48:43,0.754,ENT
00:48:44,00:48:46,0.016,ENT
00:48:48,00:48:50,0.0,ENT
00:48:52,00:48:54,0.23,ENT
00:48:55,00:48:57,0.023,ENT
00:48:59,00:49:01,0.066,ENT
00:49:02,00:49:04,0.301,ENT
00:49:06,00:49:08,0.004,ENT
00:49:10,00:49:12,0.0,ENT
00:49:13,00:49:15,0.684,ENT
00:49:17,00:49:19,0.984,ENT
00:49:20,00:49:22,0.688,ENT
00:49:24,00:49:26,0.988,ENT
00:49:27,00:49:29,0.262,ENT
00:49:31,00:49:33,0.656,ENT
00:49:35,00:49:37,0.008,ENT
00:49:38,00:49:40,0.926,ENT
00:49:42,00:49:44,0.023,ENT
00:49:45,00:49:47,0.016,ENT
00:49:49,00:49:51,0.008,ENT
00:49:53,00:49:55,0.273,ENT
00:49:56,00:49:58,0.93,ENT
00:50:00,00:50:02,0.004,ENT
00:50:03,00:50:05,0.02,ENT
00:50:07,00:50:09,0.25,ENT
00:50:10,00:50:12,0.887,ENT
00:50:14,00:50:16,0.113,ENT
00:50:18,00:50:20,0.0,Noise
00:50:21,00:50:23,0.004,Noise
00:50:25,00:50:27,0.0,Noise
00:50:28,00:50:30,0.004,Noise
00:50:32,00:50:34,0.0,Noise
00:50:36,00:50:38,0.0,Noise
00:50:39,00:50:41,0.0,Noise
00:50:43,00:50:45,0.0,Noise
00:50:46,00:50:48,0.0,Noise
00:50:50,00:50:52,0.0,Noise
00:50:53,00:50:55,0.0,Noise
00:50:57,00:50:59,0.0,Noise
00:51:01,00:51:03,0.004,Noise
00:51:04,00:51:06,0.0,Noise
00:51:08,00:51:10,0.0,Noise
00:51:11,00:51:13,0.0,Noise
00:51:15,00:51:17,0.0,Noise
00:51:19,00:51:21,0.0,Noise
00:51:22,00:51:24,0.0,Noise
00:51:26,00:51:28,0.0,Noise
00:51:29,00:51:31,0.0,Noise
00:51:33,00:51:35,0.0,Noise
00:51:36,00:51:38,0.0,Noise
00:51:40,00:51:42,0.0,Noise
00:51:44,00:51:46,0.0,Noise
00:51:47,00:51:49,0.0,Noise
00:51:51,00:51:53,0.0,Noise
00:51:54,00:51:56,0.0,Noise
00:51:58,00:52:00,-0.004,Noise
00:52:02,00:52:04,0.0,Noise
00:52:05,00:52:07,0.0,Noise
00:52:09,00:52:11,0.0,Noise
00:52:12,00:52:14,0.0,Noise
00:52:16,00:52:18,0.0,Noise
00:52:19,00:52:21,0.0,Noise
00:52:23,00:52:25,0.0,Noise
00:52:27,00:52:29,0.0,Noise
00:52:30,00:52:32,0.0,Noise
00:52:34,00:52:36,0.0,Noise
00:52:37,00:52:39,0.008,Noise
00:52:41,00:52:43,0.004,Noise
00:52:45,00:52:47,0.004,Noise
00:52:48,00:52:50,0.0,Noise
00:52:52,00:52:54,0.0,Noise
00:52:55,00:52:57,0.004,Noise
00:52:59,00:53:01,0.0,Noise
00:53:03,00:53:04,0.0,Noise
00:53:06,00:53:08,0.0,Noise
00:53:10,00:53:12,0.004,Noise
00:53:13,00:53:15,0.039,Noise
00:53:17,00:53:19,0.0,Noise
00:53:20,00:53:22,0.0,Noise
00:53:24,00:53:26,0.0,Noise
00:53:28,00:53:30,0.0,Noise
00:53:31,00:53:33,0.0,Noise
00:53:35,00:53:37,0.0,Noise
00:53:38,00:53:40,0.0,Noise
00:53:42,00:53:44,0.0,Noise
00:53:46,00:53:47,0.0,Noise
00:53:49,00:53:51,0.0,Noise
00:53:53,00:53:55,0.0,Noise
00:53:56,00:53:58,0.0,Noise
00:54:00,00:54:02,0.0,Noise
00:54:03,00:54:05,0.0,Noise
00:54:07,00:54:09,0.0,Noise
00:54:11,00:54:13,0.0,Noise
00:54:14,00:54:16,0.004,Noise
00:54:18,00:54:20,0.953,ENT
00:54:21,00:54:23,0.996,ENT
00:54:25,00:54:27,0.984,ENT
00:54:29,00:54:30,0.992,ENT
00:54:32,00:54:34,0.953,ENT
00:54:36,00:54:38,0.984,ENT
00:54:39,00:54:41,0.996,ENT
00:54:43,00:54:45,0.953,ENT
00:54:46,00:54:48,0.996,ENT
00:54:50,00:54:52,0.996,ENT
00:54:54,00:54:56,0.992,ENT
00:54:57,00:54:59,0.98,ENT
00:55:01,00:55:03,0.969,ENT
00:55:04,00:55:06,0.98,ENT
00:55:08,00:55:10,0.996,ENT
00:55:12,00:55:13,0.969,ENT
00:55:15,00:55:17,0.98,ENT
00:55:19,00:55:21,0.996,ENT
00:55:22,00:55:24,0.98,ENT
00:55:26,00:55:28,0.953,ENT
00:55:29,00:55:31,0.984,ENT
00:55:33,00:55:35,0.926,ENT
00:55:37,00:55:39,0.895,ENT
00:55:40,00:55:42,0.93,ENT
00:55:44,00:55:46,0.996,ENT
00:55:47,00:55:49,0.953,ENT
00:55:51,00:55:53,0.984,ENT
00:55:55,00:55:56,0.953,ENT
00:55:58,00:56:00,0.93,ENT
00:56:02,00:56:04,0.953,ENT
00:56:05,00:56:07,0.996,ENT
00:56:09,00:56:11,0.969,ENT
00:56:12,00:56:14,0.98,ENT
00:56:16,00:56:18,0.996,ENT
00:56:20,00:56:22,0.953,ENT
00:56:23,00:56:25,0.969,ENT
00:56:27,00:56:29,0.926,ENT
00:56:30,00:56:32,0.93,ENT
00:56:34,00:56:36,0.977,ENT
00:56:38,00:56:40,0.891,ENT
00:56:41,00:56:43,0.926,ENT
00:56:45,00:56:47,0.984,ENT
00:56:48,00:56:50,0.898,ENT
00:56:52,00:56:54,0.887,ENT
00:56:55,00:56:57,0.02,ENT
00:56:59,00:57:01,0.875,ENT
00:57:03,00:57:05,0.992,ENT
00:57:06,00:57:08,0.988,ENT
00:57:10,00:57:12,0.969,ENT
00:57:13,00:57:15,0.926,ENT
00:57:17,00:57:19,0.828,ENT
00:57:21,00:57:23,0.949,ENT
00:57:24,00:57:26,0.066,ENT
00:57:28,00:57:30,0.965,ENT
00:57:31,00:57:33,0.996,ENT
00:57:35,00:57:37,0.996,ENT
00:57:38,00:57:40,0.773,ENT
00:57:42,00:57:44,0.91,ENT
00:57:46,00:57:48,0.277,ENT
00:57:49,00:57:51,0.977,ENT
00:57:53,00:57:55,0.895,ENT
00:57:56,00:57:58,0.93,ENT
00:58:00,00:58:02,0.848,ENT
00:58:04,00:58:06,0.953,ENT
00:58:07,00:58:09,0.93,ENT
00:58:11,00:58:13,0.93,ENT
00:58:14,00:58:16,0.781,ENT
00:58:18,00:58:20,0.988,LNT
00:58:21,00:58:23,0.969,LNT
00:58:25,00:58:27,0.996,LNT
00:58:29,00:58:31,0.695,LNT
00:58:32,00:58:34,0.785,LNT
00:58:36,00:58:38,0.953,LNT
00:58:39,00:58:41,0.785,LNT
00:58:43,00:58:45,0.969,LNT
00:58:47,00:58:49,0.996,LNT
00:58:50,00:58:52,0.848,LNT
00:58:54,00:58:56,0.98,LNT
00:58:57,00:58:59,0.996,LNT
00:59:01,00:59:03,0.695,LNT
00:59:04,00:59:06,0.969,LNT
00:59:08,00:59:10,0.996,LNT
00:59:12,00:59:14,0.98,LNT
00:59:15,00:59:17,0.996,LNT
00:59:19,00:59:21,0.996,LNT
00:59:22,00:59:24,0.996,LNT
00:59:26,00:59:28,0.996,LNT
00:59:30,00:59:32,0.996,LNT
00:59:33,00:59:35,0.996,LNT
00:59:37,00:59:39,0.965,LNT
00:59:40,00:59:42,0.996,LNT
00:59:44,00:59:46,0.996,LNT
00:59:48,00:59:49,0.996,LNT
00:59:51,00:59:53,0.996,LNT
00:59:55,00:59:57,0.996,LNT
