start,end,score
00:41:44,00:41:46,0.996,MNT
00:41:48,00:41:50,0.996,MNT
00:41:51,00:41:53,0.996,MNT
00:41:55,00:41:57,0.996,MNT
00:41:59,00:42:01,0.992,MNT
00:42:02,00:42:04,0.996,MNT
00:42:06,00:42:08,0.984,MNT
00:42:09,00:42:11,0.988,MNT
00:42:13,00:42:15,0.984,MNT
00:42:16,00:42:18,0.996,MNT
00:42:20,00:42:22,0.996,MNT
00:42:24,00:42:26,0.996,MNT
00:42:27,00:42:29,0.996,MNT
00:42:31,00:42:33,0.996,MNT
00:42:34,00:42:36,0.996,MNT
00:42:38,00:42:40,0.996,MNT
00:42:42,00:42:44,0.996,MNT
00:42:45,00:42:47,0.996,MNT
00:42:49,00:42:51,0.996,MNT
00:42:52,00:42:54,0.992,MNT
00:42:56,00:42:58,0.996,MNT
00:43:00,00:43:01,0.984,MNT
00:43:03,00:43:05,0.996,MNT
00:43:07,00:43:09,0.996,MNT
00:43:10,00:43:12,0.996,MNT
00:43:14,00:43:16,0.996,MNT
00:43:17,00:43:19,0.996,MNT
00:43:21,00:43:23,0.996,MNT
00:43:25,00:43:27,0.996,MNT
00:43:28,00:43:30,0.996,MNT
00:43:32,00:43:34,0.996,MNT
00:43:35,00:43:37,0.996,MNT
00:43:39,00:43:41,0.996,MNT
00:43:43,00:43:44,0.996,MNT
00:43:46,00:43:48,0.996,MNT
00:43:50,00:43:52,0.996,MNT
00:43:53,00:43:55,0.996,MNT
00:43:57,00:43:59,0.996,MNT
00:44:00,00:44:02,0.996,MNT
00:44:04,00:44:06,0.996,MNT
00:44:08,00:44:10,0.996,MNT
00:44:11,00:44:13,0.996,MNT
00:44:15,00:44:17,0.004,Noise
00:44:18,00:44:20,0.004,Noise
00:44:22,00:44:24,0.004,Noise
00:44:26,00:44:27,0.004,Noise
00:44:29,00:44:31,0.004,Noise
00:44:33,00:44:35,0.004,Noise
00:44:36,00:44:38,0.004,Noise
00:44:40,00:44:42,0.004,Noise
00:44:43,00:44:45,0.004,Noise
00:44:47,00:44:49,0.004,Noise
00:44:51,00:44:53,0.004,Noise
00:44:54,00:44:56,0.004,Noise
00:44:58,00:45:00,0.004,Noise
00:45:01,00:45:03,0.004,Noise
00:45:05,00:45:07,0.004,Noise
00:45:09,00:45:10,0.004,Noise
00:45:12,00:45:14,0.004,Noise
00:45:16,00:45:18,0.004,Noise
00:45:19,00:45:21,0.004,Noise
00:45:23,00:45:25,0.004,Noise
00:45:26,00:45:28,0.004,Noise
00:45:30,00:45:32,0.004,Noise
00:45:34,00:45:36,0.004,Noise
00:45:37,00:45:39,0.004,Noise
00:45:41,00:45:43,0.004,Noise
00:45:44,00:45:46,0.004,Noise
00:45:48,00:45:50,0.004,Noise
00:45:52,00:45:53,0.004,Noise
00:45:55,00:45:57,0.004,Noise
00:45:59,00:46:01,0.004,Noise
00:46:02,00:46:04,0.004,Noise
00:46:06,00:46:08,0.004,Noise
00:46:09,00:46:11,0.004,Noise
00:46:13,00:46:15,0.004,Noise
00:46:17,00:46:19,0.996,ENT
00:46:20,00:46:22,0.832,ENT
00:46:24,00:46:26,0.797,ENT
00:46:27,00:46:29,0.887,ENT
00:46:31,00:46:33,0.797,ENT
00:46:35,00:46:37,0.996,ENT
00:46:38,00:46:40,0.559,ENT
00:46:42,00:46:44,0.559,ENT
00:46:45,00:46:47,0,ENT
00:46:49,00:46:51,0.953,ENT
00:46:52,00:46:54,0.996,ENT
00:46:56,00:46:58,0.98,ENT
00:47:00,00:47:02,0.832,ENT
00:47:03,00:47:05,0.91,ENT
00:47:07,00:47:09,0.074,ENT
00:47:10,00:47:12,0.559,ENT
00:47:14,00:47:16,0.996,ENT
00:47:18,00:47:20,0.887,ENT
00:47:21,00:47:23,0.996,ENT
00:47:25,00:47:27,0.91,ENT
00:47:28,00:47:30,0.797,ENT
00:47:32,00:47:34,0.984,ENT
00:47:35,00:47:37,0.98,ENT
00:47:39,00:47:41,0.168,ENT
00:47:43,00:47:45,0.992,ENT
00:47:46,00:47:48,0.941,ENT
00:47:50,00:47:52,0.336,ENT
00:47:53,00:47:55,0.832,ENT
00:47:57,00:47:59,0.559,ENT
00:48:01,00:48:03,0.613,ENT
00:48:04,00:48:06,0.758,ENT
00:48:08,00:48:10,0.926,ENT
00:48:11,00:48:13,0.953,ENT
00:48:15,00:48:17,0.832,ENT
00:48:18,00:48:20,0.059,ENT
00:48:22,00:48:24,0.242,ENT
00:48:26,00:48:28,0.559,ENT
00:48:29,00:48:31,0.023,ENT
00:48:33,00:48:35,0,ENT
00:48:36,00:48:38,0.031,ENT
00:48:40,00:48:42,0.168,ENT
00:48:44,00:48:46,0.004,ENT
00:48:47,00:48:49,0.004,ENT
00:48:51,00:48:53,0.023,ENT
00:48:54,00:48:56,0.336,ENT
00:48:58,00:49:00,0.203,ENT
00:49:01,00:49:03,0.004,ENT
00:49:05,00:49:07,0.004,ENT
00:49:09,00:49:11,0.004,ENT
00:49:12,00:49:14,0.09,ENT
00:49:16,00:49:18,0.926,ENT
00:49:19,00:49:21,0.613,ENT
00:49:23,00:49:25,0.887,ENT
00:49:27,00:49:29,0.758,ENT
00:49:30,00:49:32,0.285,ENT
00:49:34,00:49:36,0.004,ENT
00:49:37,00:49:39,0.758,ENT
00:49:41,00:49:43,0.016,ENT
00:49:44,00:49:46,0.004,ENT
00:49:48,00:49:50,0.047,ENT
00:49:52,00:49:54,0.004,ENT
00:49:55,00:49:57,0.387,ENT
00:49:59,00:50:01,0.039,ENT
00:50:02,00:50:04,0.004,ENT
00:50:06,00:50:08,0.004,ENT
00:50:10,00:50:12,0.441,ENT
00:50:13,00:50:15,0.137,ENT
00:50:17,00:50:19,0.004,Noise
00:50:20,00:50:22,0.004,Noise
00:50:24,00:50:26,0.004,Noise
00:50:28,00:50:29,0.004,Noise
00:50:31,00:50:33,0.004,Noise
00:50:35,00:50:37,0.004,Noise
00:50:38,00:50:40,0.004,Noise
00:50:42,00:50:44,0.004,Noise
00:50:45,00:50:47,0.004,Noise
00:50:49,00:50:51,0.004,Noise
00:50:53,00:50:55,0.004,Noise
00:50:56,00:50:58,0.004,Noise
00:51:00,00:51:02,0.004,Noise
00:51:03,00:51:05,0.004,Noise
00:51:07,00:51:09,0.004,Noise
00:51:11,00:51:12,0.004,Noise
00:51:14,00:51:16,0.004,Noise
00:51:18,00:51:20,0.004,Noise
00:51:21,00:51:23,0.004,Noise
00:51:25,00:51:27,0.004,Noise
00:51:28,00:51:30,0.004,Noise
00:51:32,00:51:34,0.016,Noise
00:51:36,00:51:38,0.004,Noise
00:51:39,00:51:41,0.012,Noise
00:51:43,00:51:45,0.012,Noise
00:51:46,00:51:48,0.016,Noise
00:51:50,00:51:52,0.012,Noise
00:51:54,00:51:55,0.008,Noise
00:51:57,00:51:59,0.004,Noise
00:52:01,00:52:03,0.004,Noise
00:52:04,00:52:06,0.004,Noise
00:52:08,00:52:10,0.004,Noise
00:52:11,00:52:13,0.004,Noise
00:52:15,00:52:17,0.09,Noise
00:52:19,00:52:21,0.004,Noise
00:52:22,00:52:24,0.004,Noise
00:52:26,00:52:28,0.004,Noise
00:52:29,00:52:31,0.004,Noise
00:52:33,00:52:35,0.004,Noise
00:52:37,00:52:38,0.004,Noise
00:52:40,00:52:42,0.023,Noise
00:52:44,00:52:46,0.023,Noise
00:52:47,00:52:49,0.02,Noise
00:52:51,00:52:53,0.004,Noise
00:52:54,00:52:56,0.004,Noise
00:52:58,00:53:00,0.004,Noise
00:53:02,00:53:04,0.016,Noise
00:53:05,00:53:07,0.004,Noise
00:53:09,00:53:11,0.008,Noise
00:53:12,00:53:14,0.074,Noise
00:53:16,00:53:18,0.004,Noise
00:53:20,00:53:22,0.004,Noise
00:53:23,00:53:25,0.004,Noise
00:53:27,00:53:29,0.004,Noise
00:53:30,00:53:32,0.004,Noise
00:53:34,00:53:36,0.004,Noise
00:53:37,00:53:39,0.004,Noise
00:53:41,00:53:43,0.004,Noise
00:53:45,00:53:47,0.004,Noise
00:53:48,00:53:50,0.004,Noise
00:53:52,00:53:54,0.004,Noise
00:53:55,00:53:57,0.004,Noise
00:53:59,00:54:01,0.004,Noise
00:54:03,00:54:05,0.004,Noise
00:54:06,00:54:08,0.004,Noise
00:54:10,00:54:12,0.004,Noise
00:54:13,00:54:15,0.004,Noise
00:54:17,00:54:19,0.887,ENT
00:54:20,00:54:22,0.715,ENT
00:54:24,00:54:26,0.977,ENT
00:54:28,00:54:30,0.953,ENT
00:54:31,00:54:33,0.559,ENT
00:54:35,00:54:37,0.887,ENT
00:54:38,00:54:40,0.91,ENT
00:54:42,00:54:44,0.832,ENT
00:54:46,00:54:48,0.926,ENT
00:54:49,00:54:51,0.887,ENT
00:54:53,00:54:55,0.953,ENT
00:54:56,00:54:58,0.977,ENT
00:55:00,00:55:02,0.863,ENT
00:55:03,00:55:05,0.887,ENT
00:55:07,00:55:09,0.98,ENT
00:55:11,00:55:13,0.664,ENT
00:55:14,00:55:16,0.887,ENT
00:55:18,00:55:20,0.984,ENT
00:55:21,00:55:23,0.832,ENT
00:55:25,00:55:27,0.91,ENT
00:55:29,00:55:31,0.863,ENT
00:55:32,00:55:34,0.559,ENT
00:55:36,00:55:38,0.832,ENT
00:55:39,00:55:41,0.953,ENT
00:55:43,00:55:45,0.996,ENT
00:55:46,00:55:48,0.961,ENT
00:55:50,00:55:52,0.887,ENT
00:55:54,00:55:56,0.953,ENT
00:55:57,00:55:59,0.953,ENT
00:56:01,00:56:03,0.977,ENT
00:56:04,00:56:06,0.953,ENT
00:56:08,00:56:10,0.91,ENT
00:56:12,00:56:14,0.758,ENT
00:56:15,00:56:17,0.797,ENT
00:56:19,00:56:21,0.832,ENT
00:56:22,00:56:24,0.758,ENT
00:56:26,00:56:28,0.613,ENT
00:56:29,00:56:31,0.387,ENT
00:56:33,00:56:35,0.336,ENT
00:56:37,00:56:39,0.664,ENT
00:56:40,00:56:42,0.559,ENT
00:56:44,00:56:46,0.797,ENT
00:56:47,00:56:49,0.863,ENT
00:56:51,00:56:53,0.91,ENT
00:56:55,00:56:57,0.09,ENT
00:56:58,00:57:00,0.91,ENT
00:57:02,00:57:04,0.715,ENT
00:57:05,00:57:07,0.797,ENT
00:57:09,00:57:11,0.988,ENT
00:57:12,00:57:14,0.863,ENT
00:57:16,00:57:18,0.887,ENT
00:57:20,00:57:22,0.996,ENT
00:57:23,00:57:25,0.441,ENT
00:57:27,00:57:29,0.996,ENT
00:57:30,00:57:32,0.996,ENT
00:57:34,00:57:36,0.992,ENT
00:57:38,00:57:40,0.941,ENT
00:57:41,00:57:43,0.977,ENT
00:57:45,00:57:47,0.004,ENT
00:57:48,00:57:50,0.336,ENT
00:57:52,00:57:54,0.559,ENT
00:57:56,00:57:57,0.832,ENT
00:57:59,00:58:01,0,ENT
00:58:03,00:58:05,0.91,ENT
00:58:06,00:58:08,0.387,ENT
00:58:10,00:58:12,0.387,ENT
00:58:13,00:58:15,0.016,ENT
00:58:17,00:58:19,0.996,LNT
00:58:21,00:58:23,0.996,LNT
00:58:24,00:58:26,0.996,LNT
00:58:28,00:58:30,0.996,LNT
00:58:31,00:58:33,0.996,LNT
00:58:35,00:58:37,0.996,LNT
00:58:39,00:58:40,0.984,LNT
00:58:42,00:58:44,0.996,LNT
00:58:46,00:58:48,0.988,LNT
00:58:49,00:58:51,0.996,LNT
00:58:53,00:58:55,0.996,LNT
00:58:56,00:58:58,0.996,LNT
00:59:00,00:59:02,0.961,LNT
00:59:04,00:59:06,0.996,LNT
00:59:07,00:59:09,0.996,LNT
00:59:11,00:59:13,0.996,LNT
00:59:14,00:59:16,0.996,LNT
00:59:18,00:59:20,0.996,LNT
00:59:22,00:59:23,0.996,LNT
00:59:25,00:59:27,0.996,LNT
00:59:29,00:59:31,0.996,LNT
00:59:32,00:59:34,0.996,LNT
00:59:36,00:59:38,0.996,LNT
00:59:39,00:59:41,0.996,LNT
00:59:43,00:59:45,0.996,LNT
00:59:47,00:59:49,0.996,LNT
00:59:50,00:59:52,0.996,LNT
00:59:54,00:59:56,0.996,LNT
00:59:57,00:59:59,0.996,LNT
